symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,upside_pct,time_to_peak_s,dd_after_peak,peaked_after_exit,peak_after_exit_s,drag_at_ready,upside_from_ready,tracked_s,f_devSol,f_priorGrads,f_priorCount,f_isMayhem,f_liq,f_liqSol,f_fdv,f_ageMin,f_vol5m,f_volH1,f_buyRatio5m,f_buyRatioH1,f_pcH1,f_volLiq,f_hasSocials,f_hasWebsite,f_nPairs,f_boosts,f_passedFilter,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"fomopepe","GTmGvy8FWrQQMeXybS1Dwkmo3mNomXHdJXuzkEympump","59","2.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002101","","","","","","","2026-07-31T08:41:16.925Z","","","","","",""
"TOTH","23jmhW1Ei2gfW37Z7WpTPY6fgmKvMJSG68FV1iVbpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.783e-7","","","","","","2026-07-31T08:41:16.937Z",""
"Trump","259NBoEkcManeUeEGaADQwGox3GSfFJoc1u4yZW6pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.059e-7","","","","","","2026-07-31T08:41:28.933Z",""
"GILANG","HiSK8TVtJrH11wq3XJWGa1Y6Kt2YLQt9KoujDs5vpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.576e-7","","","","","","2026-07-31T08:41:28.939Z",""
"fomopengu","gWvKH4pCxjXyynijDLVkdCxZtqE1RzdgjLVbwhNpump","59","2.27125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002183","","","","","","","2026-07-31T08:41:34.944Z","","","","","",""
"BTCGOLD","BaBDJuJfd8rDAzGNsfqUXC9dMs5rLLcEaCEHSNtTpump","70","4.938271603","","","","","","","0","0","0","","","0","0","910","4.938271603","0","0","0","0","0","2801.54","4","384.24","384.24","0.75","0.75","0.38","","0","0","1","0","0","","","","","","","0.000002801","0.000002801","","","","","","2026-07-31T08:41:35.006Z","2026-07-31T08:43:04.744Z","","","","",""
"CRIPIR","FKjTR7nzaU6FfcdeVVyTpMLnrLFGJUD4CFqe13fmpump","62","0.09876543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000516","","","","","","0.000001106","2026-07-31T08:41:41.000Z","","","","","2026-07-31T08:43:46.941Z",""
"TEST","32jE2Uair9yeRH8YKgxfmRcj9d6jVdbCnTkJypzqfhgS","66","0.098765431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003206","","","","","","3.421e-7","2026-07-31T08:41:53.085Z","","","","","2026-07-31T08:42:35.009Z",""
"FOMO","FJr25QwJb1DzjKwvzgoGrYk3WQPaFa62QVMWMMANpump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002159","","","","","","","2026-07-31T08:42:04.992Z","","","","","",""
"peen pump","J6PfoHXCYafsXiBDfJgD6rHHnuW4LCxesnKTm8whpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.723e-7","","","","","","2026-07-31T08:42:04.993Z",""
"fomoed","GNG9nL5FVcBkRZafL9214CW4iAJ79HutgJyQTp3Upump","70","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002158","","","","","","","2026-07-31T08:42:05.008Z","","","","","",""
"DVD","A87kJjBZ9yA4KtUDs6sGc5redpfQRYch4VXqFy2spump","56","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002161","","","","","","","2026-07-31T08:42:05.009Z","","","","","",""
"TOTH","23jmhdASwCnsYjo3h1Me7Tdy18N9BcFAeWfUYGg4pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.824e-7","","","","","","2026-07-31T08:42:16.959Z",""
"Belo","5qyPWUt62zXGN353fNvYtNPCBUZgC5NLUi1TLdhTpump","73","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000009852","","","","","","","2026-07-31T08:42:28.960Z","","","","","",""
"jonny","5sD3ZxmMUJ39rHrAiQE8FBxpLF5apDhatx4unUzApump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.301e-7","","","","","","2026-07-31T08:42:52.944Z",""
"TOTH","23jn8W3avkNrzp584Rx8ff5WjWjqwiuoCawbxw33pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.836e-7","","","","","","2026-07-31T08:42:52.945Z",""
"Belo","2Mv5YoAcaAUzoDgi9Nm8yxpho5T6Pc38z9WVSSXupump","58","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000217","","","","","","","2026-07-31T08:43:04.953Z","","","","","",""
"SHITMARKET","o3kULQyFqviF1UPmpnD9SeMJaN4Rgzdowg5xuNUpump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004022","","","","","","","2026-07-31T08:43:11.002Z","","","","","",""
"fomoinu","DFabsZThT7ecAfe1c2WfuUGeETibfgCcQeFuhGYEpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001059","","","","","","2026-07-31T08:43:11.023Z",""
"Bello","7MXep2gtykbiMqyCzQcK4MQrr42BNgZUnuehjKLepump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000216","","","","","","","2026-07-31T08:43:16.952Z","","","","","",""
"DOB","7Vkzreh6CmogqUv6dMBvbMRTH1YMR92Z21s14wCJpump","58","3","","","","","","","","","","","","","","","3","0","1","0","0","0","2159.85","3","945.26","945.26","0.6","0.6","-13.19","","0","0","1","0","0","","","","","","","0.000002159","0.000002159","","","","","","2026-07-31T08:43:16.958Z","2026-07-31T08:44:16.730Z","","","","",""
"Bello","EDw8FdbaVg73HJQkkD3L1vg7MzMywDY2eNBJz5spump","58","3","","","","","","","","","","","","","","","3","0","1","0","0","0","2158.89","3","606.68","606.68","0.571","0.571","-13.22","","0","0","1","0","0","","","","","","","0.000002158","0.000002158","","","","","","2026-07-31T08:43:16.961Z","2026-07-31T08:44:16.733Z","","","","",""
"fomoinu","FA6cUQGGYQbQDoV1xXyLnc7RgE6jR8kTpHoktSbBpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.909e-7","","","","","","2026-07-31T08:43:22.977Z",""
"ASIANSLUT","3eozCayuWXub2a4KAW2iejpCmL8pYjGXXGGKDnm9pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.14e-7","","","","","","2026-07-31T08:43:22.997Z",""
"Conviction","C4qKm1MZyc1i67Bh1ScVsHXnChajBsPMLZz555NFpump","56","3","","","","","","","","","","","","","","","3","0","2","0","0","0","2060.57","4","968.44","968.44","0.583","0.583","-17.18","","0","0","1","0","0","","","","","","","0.000002362","0.00000206","","","","","","2026-07-31T08:43:28.992Z","2026-07-31T08:45:40.730Z","","","","",""
"SMJ","HZqvaGS1jRErCNA9iz2UMK92xwwDFcce9FEvWBGqpump","67","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000008253","","","","","","","2026-07-31T08:43:34.945Z","","","","","",""
"flom","HvuoFMSr6aqJ3Wmm7VqhrJubz8jeBCaTtMiL8qPTpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.944e-7","","","","","","2026-07-31T08:43:46.954Z",""
"Putin","59MQ1iZSijYe98w9tA4mV1hL1ZfN9sRcve6LFzL6pump","59","0.070010938","","","","","","","","","","","","","","","0.070010938","0","2","1","0","0","5351.22","3","296.98","296.98","0.711","0.711","159","","0","0","1","0","0","","","","","","","0.000005351","0.000005351","","","","","","2026-07-31T08:43:58.997Z","2026-07-31T08:45:16.964Z","","","","",""
"Obsession","4jQLrXPNNjGRQ9nkNwXzEPZAjexWesHf5saUMNHrpump","67","3.950617282","","","","","","","11.7","370","-5.5","","","-1.2","13.1","930","3.950617282","0","0","0","0","0","2920.63","3","2317.73","2317.73","0.635","0.635","10.85","","0","0","1","0","0","","","","","","","0.000002915","0.00000292","","","","","","2026-07-31T08:44:04.955Z","2026-07-31T08:45:04.782Z","","","","",""
"Fomocoon","6iryK5huS6NN9uQNAcesmjqnjr8zAEDZ1j7j7zsTpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.928e-7","","","","","","2026-07-31T08:44:11.008Z",""
"SHIBWIFHAT","AuBXBXGW9LFjfKggRUfERiCYon1Ls82yjMY8QbAytnjv","59","3.962357602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002058","","","","","","","2026-07-31T08:44:11.014Z","","","","","",""
"PUMP","2XhjnYaYMgfrYdrgMeQwyitxoxHFAGYFTERVU2sgpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.869e-7","","","","","","2026-07-31T08:44:22.974Z",""
"Deslop","G2hQ3MdZbkxcpqJZyYnz4mnoGCng2qKE1tuhnKzRpump","58","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000207","","","","","","","2026-07-31T08:44:22.996Z","","","","","",""
"Fomocoon","B6Kpxa84w1w3xpsqFCwVcFtPegUu5F2ChdBkwdW2pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.255e-7","","","","","","2026-07-31T08:44:52.958Z",""
"OMOF","CnauAxKNDhckCAjy6wfA2zr66LWmx3MbEk7nUYaPpump","60","3.901234566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002606","","","","","","","2026-07-31T08:44:59.018Z","","","","","",""
"MOS","Hk3VvgmPMmmhmvGoJ4THz34br4TjFxC3C4aT6SzyEfQc","69","5.925925924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002058","","","","","","","2026-07-31T08:45:05.016Z","","","","","",""
"Putin","3umMA62AM2MiqkoENcqmY7ivwZ46gxZpdPkL8J21pump","57","0.070010938","","","","","","","","","","","","","","","0.070010938","0","3","1","0","0","1289.34","3","555.83","555.83","0.576","0.576","-37.67","","0","0","1","0","0","","","","","","","0.000001289","0.000001289","","","","","","2026-07-31T08:45:05.086Z","2026-07-31T08:46:22.768Z","","","","",""
"Malin","DW4GQeFXb6n55TeDnG45SpPgshRaKg5z9QUNdDtJpump","62","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003363","","","","","","","2026-07-31T08:45:10.971Z","","","","","",""
"MALIN","FK2bnP6brbqM8ZkgABpPqFss3B3GbVAsJ9qhqQt35WX5","67","5.925925924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002161","","","","","","0.00000206","2026-07-31T08:45:22.936Z","","","","","2026-07-31T08:49:16.948Z",""
"flayingcat","HVphuAj8SHfHfsyprdNLWV7AkASTX62HEFe9L7aipump","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002421","","","","","","","2026-07-31T08:45:22.950Z","","","","","",""
"FeetHorse","DBzHRp1DPk1gdc6ZwYrRbVZBhbP5K7fHvD4FMwnRpump","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003502","","","","","","","2026-07-31T08:45:28.938Z","","","","","",""
"slimster","Am7giVZ1F3ZWL77ZQwLzJrdqVTyxrUYBBEuKzJFSpump","80","9.876543209","","18.015","","","","","0","0","-33.6","","","-29.8","0","908","9.876543209","0","0","0","0","0","3102.25","3","4097.32","4097.32","0.587","0.587","-14.71","","0","0","1","0","0","-29.819471308833013","","","","","","0.000003025","0.000003102","","","0.000002177","","0.000002177","2026-07-31T08:45:28.984Z","2026-07-31T08:46:46.731Z","","","2026-07-31T08:47:04.746Z","2026-07-31T08:47:04.745Z",""
"DESLOP","JEHY3QvxjZYfvmQCZ3Sgw3QcSR2kDiQWGRqgx618pump","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002058","","","","","","","2026-07-31T08:45:46.933Z","","","","","",""
"Deslopify","9EtP2oVUBy6TDhzHEwLsRuAuEY5xw5NSToSmSJqKpump","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002161","","","","","","","2026-07-31T08:45:46.938Z","","","","","",""
"backy","7KQbFD2Qzftb2ftaf8CGR3cFgiNgbbqh68Fci5R6pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001164","","","","","","2026-07-31T08:45:46.975Z",""
"flom","3ohZZZF57zKjEayt4G5mpnaBqZqPuUNJ8ERgW2Zupump","59","0.09876543","","","","","","","","","","","","","","","0.09876543","0","2","1","0","0","3812.02","3","38.05","38.05","0.667","0.667","83.99","","0","0","1","0","0","","","","","","","0.000003812","0.000003812","","","","","","2026-07-31T08:45:59.015Z","2026-07-31T08:47:04.732Z","","","","",""
"HUA","5z2eYBKi6Y2PitcApVrvEghschZXBGWVBqRLdadepump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.214e-9","","","","","","2026-07-31T08:46:17.001Z",""
"backy","DjEymebiBS7WNx5AeS5ULXYAV4f6fWT7wBUB9NSipump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.672e-7","","","","","","2026-07-31T08:46:34.996Z",""
"gn","42MBR8D3bFRhs2aj2jvGP5QqNpXCtiqJJd7FbfVepump","86","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002163","","","","","","","2026-07-31T08:47:05.180Z","","","","","",""
"inu","CMbawJeG1CsH4cMsm9NYp5fdX7xewjJcFk6YrUyNpump","57","0.09876543","","","","","","","","","","","","","","","0.09876543","0","3","1","0","0","4359.87","3","32.02","32.02","0.714","0.714","110","","0","0","1","0","0","","","","","","","0.000004359","0.000004359","","","","","","2026-07-31T08:47:10.936Z","2026-07-31T08:48:28.798Z","","","","",""
"METACAT","9FEbVAzQLJBcxvzyZF95DGULRQqDRTK5ry69wdKgpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.277e-8","","","","","","2026-07-31T08:47:22.971Z",""
"MOONIT","CGsZY3wVgxjTfLT4FY3ntxaQshY1FL3pgwUQtwwEpump","57","0.059259258","","24.202","","","","","","","","","","","","","0.059259258","0","3","1","0","0","5222.92","3","660.61","660.61","0.607","0.607","153","","0","0","1","0","0","-73.76484105706625","","","","","","0.000002171","0.000005222","","","0.00000137","","0.000001025","2026-07-31T08:47:34.939Z","2026-07-31T08:48:46.732Z","","","2026-07-31T08:49:10.934Z","2026-07-31T08:49:52.938Z",""
"AURADOG","8Xi295KuveD9cv8frMBujS2nMuVxD36Q18XSbiBjpump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002165","","","","","","","2026-07-31T08:47:58.949Z","","","","","",""
"Fomocoon","AdX23wre3vr5BzdMjVjwc9W3uqrZv8Pk4pDLm4zepump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.952e-7","","","","","","2026-07-31T08:48:05.118Z",""
"Fomocoon","2onEma6CgW4VsW5uJKKfVrvo2vdofcDbfWG4a3Qvpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.578e-7","","","","","","2026-07-31T08:48:22.944Z",""
"VenusCoin","GrSicjMTGkwRG2AkowrJf5M3LRDQTrb8qTV2mJgDpump","","","","23.955","","","","","0","0","-91.5","","","-42.2","0","130","0.100015626","0","0","1","0","0","2092.32","3","16.81","16.81","1","1","0.92","","0","0","1","0","0","-42.20841300191205","","","","","","","0.000002092","","","0.000001209","","0.000001209","","2026-07-31T08:48:34.783Z","","","2026-07-31T08:48:58.738Z","2026-07-31T08:48:58.737Z",""
"fomsem","CfjF4Y2ey3XeH5ZBPaAvLkCUbJjUyA79Tv3gKtXLpump","66","4.938271603","","","","","","","0","0","-5","","","0","0","902","4.938271603","0","1","0","0","0","2312.72","3","1037.72","1037.72","0.6","0.6","-17.27","","0","0","1","0","0","","","","","","","0.000002208","0.000002312","","","","","","2026-07-31T08:48:46.931Z","2026-07-31T08:49:52.729Z","","","","",""
"Fomocoon","AsLs14FHQXWFdMae2CVV8v45VZ4eNfeRGpz9cKbzpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001017","","","","","","2026-07-31T08:48:52.938Z",""
"WAR26","2CLy4cEXNMjVZompwJKpCj5wvG1xUZkbnSVgKMmMpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.854e-7","","","","","","2026-07-31T08:48:52.989Z",""
"NZK","3dwkFEYA1GzZ47EJSgjiJRCLuCntBqJtjUcH3fPVpump","79","1.97530864","","54.144","","","","","35.9","8","-69.1","","","35.9","0","918","1.97530864","0","1","1","0","0","20506.69","4","2958.76","2958.76","0.563","0.563","775","","0","0","1","0","0","-57.78048780487806","","","","","","0.00002182","0.0000205","","","0.000008655","","","2026-07-31T08:49:16.942Z","2026-07-31T08:51:16.782Z","","","2026-07-31T08:52:10.926Z","",""
"ckt","AmnhAMxqpGDJLU2oU5aQ6sdJd8koEco3BCoEb9frpump","58","0.200031254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001882","","","","","","","2026-07-31T08:49:22.962Z","","","","","",""
"Fomocoon","HGyQ5nALEThDYFSp322BNcj6P6VD2ksXhQavXgk7pump","59","0.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001575","","","","","","","2026-07-31T08:49:28.945Z","","","","","",""
"Fomocoon","GH1UkjJGDYNe6rAfhQffc8g5jMMjBtygL98MPuztpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.199e-7","","","","","","2026-07-31T08:49:46.955Z",""
"LONG","3g95GzbTihsT2Gbi9wmBiVyahKhHzWDmHQWWsk5gpump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002236","","","","","","","2026-07-31T08:49:47.041Z","","","","","",""
