symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,upside_pct,time_to_peak_s,dd_after_peak,drag_at_ready,upside_from_ready,tracked_s,f_devSol,f_priorGrads,f_priorCount,f_isMayhem,f_liq,f_liqSol,f_fdv,f_ageMin,f_vol5m,f_volH1,f_buyRatio5m,f_buyRatioH1,f_pcH1,f_volLiq,f_hasSocials,f_hasWebsite,f_nPairs,f_boosts,f_passedFilter,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"bomb","9W8vhqCmit9wP7qZUMT3vEraLFrd1RynDUhLiBoZpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.584e-8","","","","","","2026-07-21T23:20:09.479Z",""
"THEME","DCcFXR4xVzCHn3fY2YKgryTGrV7WJywjG3xDpqRapump","99","0.500000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002249","","","","","","","2026-07-21T23:20:09.511Z","","","","","",""
"M00N","9CTi6eRhnxbeuc8ykZVpcZ24qvT1EKuzUgY8cmMipump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.439e-8","","","","","","2026-07-21T23:21:09.379Z",""
"bomb","GdYXMsxkUQSdAtyHBVp9NbVajkF8eqGMZZQSGeBupump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.663e-7","","","","","","2026-07-21T23:21:09.412Z",""
"bomb","HKbpx8NvsqEZU3nnMDu1mCLNcSMpeeHHMDVZx72Npump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.226e-7","","","","","","2026-07-21T23:22:09.481Z",""
"Skylands","GZm3cBH7bznRY3JEdcwExxnW6HsbxVw9Zbba6DVypump","71","0.98765432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003327","","","","","","","2026-07-21T23:22:09.529Z","","","","","",""
"MBOOL","9XyoEVbiUxU1Lij1jhUHaLqbJXhJPuh3pTmftAtSpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.869e-8","","","","","","2026-07-21T23:23:09.387Z",""
"ROMA","5qSsosEJYRUktBXHaUXxfBDgFdYAjde4HzgMmV5tpump","66","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002612","","","","","","","2026-07-21T23:23:09.456Z","","","","","",""
"CAMP","DYgRVdzoSiRQrVdiRHqSwPQ7Ctp1hjcaY55CtUHApump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.715e-8","","","","","","2026-07-21T23:24:09.441Z",""
"psyopdog","Du3AwBvNLeoXF4qVnREpcLVeyHUFpHVjkBq2hJ3Upump","95","27.160493826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000007184","","","","","","","2026-07-21T23:24:09.473Z","","","","","",""
"CIRCLE","7SB6tDjSDKu7LFPPD648b65NQo6fjQ58Q79pK3coKDEa","75","6.913580245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000183","","","","","","","2026-07-21T23:24:09.501Z","","","","","",""
"buying","8zh3S1SaB9BKLX3wKkfkz6DimDcrAK2QzDX3F34Hpump","65","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002285","","","","","","","2026-07-21T23:24:09.529Z","","","","","",""
"$REDRED","6eUKAt1uat6JohmmtSZc3YS2FyngBccuhv4Yk8Zhpump","65","3.456250686","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002205","","","","","","","2026-07-21T23:25:09.368Z","","","","","",""
"KANG","8emtqfMTMbDKjh5y72qB12ouqANThXT728vP6Lmtpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.931e-7","","","","","","2026-07-21T23:25:09.398Z",""
"Skylands","2G8Rs99T3ArGcWs4Cq1Pn1bzAN4wXAWKwfDhmMnipump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.383e-7","","","","","","2026-07-21T23:25:09.455Z",""
"ELON","B2m3oqvGcHx5G5miQrDy3Er2EzdNTZuwi3LrD2v2pump","74","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001723","","","","","","","2026-07-21T23:25:09.488Z","","","","","",""
"AFTER","H1nnMBj8HEPyAjcPQiZfFfcJhUnWRG2H7UZ3oLA6pump","91","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000015","","","","","","","2026-07-21T23:26:09.437Z","","","","","",""
"$speed","J7Y3cYdmEiPRSD1j8k3oTpeiYwRZTW5YDT6j9Jcspump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.543e-8","","","","","","2026-07-21T23:26:09.471Z",""
"USOH","bNMeUfqLseo8W6R1p12FRidz1vivJ874RXp3fbupump","97","0.108641974","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005131","","","","","","","2026-07-21T23:26:09.504Z","","","","","",""
"DURIAN","6ipx8nH5SJY1XzEfzKMeWzCTr4ZFPyG4qyXK9GGrpump","63","3.07461055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003011","","","","","","","2026-07-21T23:26:09.534Z","","","","","",""
"SLOP","2NvmCu6yrPujTJQrVExNTashS9sgM51eGrRhDzLYpump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002659","","","","","","","2026-07-21T23:27:09.414Z","","","","","",""
"Meowpin","2brkfuYnFgWou7M6FSMNi87FrGxodNTNQZZun4typump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004608","","","","","","","2026-07-21T23:27:09.450Z","","","","","",""
"BLACKBULL","9w5P66Cwyypyuxiid41qdKto4tAkEvCSEUbZYb8Jpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.109e-7","","","","","","2026-07-21T23:27:09.521Z",""
"pump","7aEYhNDkT8wG5yPtzJaNoRGi6RfeaNZXfcirc3Ttpump","61","0.395061727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005582","","","","","","","2026-07-21T23:27:09.554Z","","","","","",""
"OBS","4qmPYXz5P3WNMzKPyZgjkX5u7ipusfM8iZS1oSSYpump","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002605","","","","","","","2026-07-21T23:28:09.510Z","","","","","",""
"JIF","GTqt6D47sFFWRbQUTu82chiC8rRYAUyN3D3T8XVXpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.588e-7","","","","","","2026-07-21T23:28:09.546Z",""
"$speed","CP96i4ruE79B6TEs6yBBhpTb96tAWymq1NL6LXGxpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.668e-7","","","","","","2026-07-21T23:28:09.587Z",""
".01","BJ8bHdhfkAV8KcAuJWuNN9XMCFcRFhDsrrH6waKipump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.701e-7","","","","","","2026-07-21T23:28:09.671Z",""
"AgentFi","GxURkE7ct8oyRcyi8xE2LiUwchRNJVTTPs4Jk1Z7pump","100","1.014000187","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002183","","","","","","","2026-07-21T23:29:09.425Z","","","","","",""
"WCOIN","28J2tFW96GzfXeXNhscpugawHngNJ3VpWR8tNWjxpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.918e-7","","","","","","2026-07-21T23:29:09.550Z",""
"PHAT","acjf9J6Jeeeh8wQcBbpUfsWXzz7MRUzviSYF4p6pump","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002217","","","","","","","2026-07-21T23:30:09.437Z","","","","","",""
"$speed","BLQGELfppBa2Y62qXN3tiox8VEHWcV5PXh6JZgVNpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.179e-7","","","","","","2026-07-21T23:30:09.478Z",""
".01","Gsovh5WUXmYR9XC9eN1vGc5WuzBf8fdoUGXsA9hFpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.205e-8","","","","","","2026-07-21T23:30:09.579Z",""
"PHAT","5Dmb8gryp5yb1GzRYzy7QbpKbDDvG7fcPHKS2i6dpump","57","1.97530864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002185","","","","","","","2026-07-21T23:30:09.607Z","","","","","",""
"IB","GMz5Y5R42V9QvTwbCgdJDQb3WpJkbtXQ9N8rMvqtpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.035e-7","","","","","","2026-07-21T23:31:09.378Z",""
"SADPEPE","23EjjmEciGJDHbhKK8g7hJ4pYmm98FEAw58fqVFLpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.405e-8","","","","","","2026-07-21T23:31:09.413Z",""
"$speed","AsWeNQNmwckTXC8E64krcAeUAYLZcD2gSvSd6HPbpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.936e-8","","","","","","2026-07-21T23:31:09.448Z",""
"1000x","Gxba3N6RL2hycDF9k9nUiXq6vpfgiowXMmbQ6NFtpump","95","6.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006856","","","","","","","2026-07-21T23:31:09.511Z","","","","","",""
"ROBOUP","CRoBM4gAk7MhuQrmCqspuThvdPVb7i2KdECpXQj3pump","66","1.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004321","","","","","","","2026-07-21T23:32:09.375Z","","","","","",""
"Fence","DDMui3Xfpd9C2wu1NpHq86fa6EcbGbPLNFs8MRw9pump","61","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002176","","","","","","","2026-07-21T23:32:09.415Z","","","","","",""
"stloss","6SadPsyaxC5D6AE3cjxjgsKJfqH9oWgywix75jdhpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.627e-8","","","","","","2026-07-21T23:32:09.468Z",""
"FENCE","AVEoSQAuM9A9sFGfC9axDgQFsgYeNgeCJ9qQQ5JRGHXm","56","5.234567899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004711","","","","","","","2026-07-21T23:32:09.495Z","","","","","",""
"DBULL","5MovCJToZTeYUkiWXvkRSChWjYCevvPqrpqv9B2dpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.36e-7","","","","","","2026-07-21T23:34:09.468Z",""
"WCOIN","BbtynoidmW6uzr2WED9MyYvFghGTacLzMsKJaNCUpump","62","0.100000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001337","","","","","","","2026-07-21T23:34:09.499Z","","","","","",""
"MEMECOIN ","N9peqb1LzPxFwXpL1v7aT9YH5yzV8P7Zc6G1Xiepump","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002184","","","","","","","2026-07-21T23:34:09.536Z","","","","","",""
"Memecoin ™","AwcmAZZKYisSQvaMD8ptxHrjRViQZUpESGfxNiEdpump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002176","","","","","","","2026-07-21T23:34:09.601Z","","","","","",""
"COPIT","CqchnjBso9Hrim7BMECgkkLRuAqa4VYiyB5KZWx3pump","55","1.758653144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002584","","","","","","","2026-07-21T23:35:09.438Z","","","","","",""
"Motya","25LzRgYK7efQ7KcV2P47gp1vv52hFvcwadm7TxUNpump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002287","","","","","","","2026-07-21T23:35:09.470Z","","","","","",""
"TOESIES","2Q2eq3hLLGVhPw7FbJGVPRGG6qgvx822SCiq9ryU9j4s","63","2.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002296","","","","","","","2026-07-21T23:35:09.505Z","","","","","",""
"awd","AUmwKCLdttNsreQSVzrZ6ai5bbj1v8iVFz3PafPKpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002435","","","","","","2026-07-21T23:35:09.541Z",""
"WCOIN","FjtLq9RQ49vCjzr2EfE8cgLGgqq581c7ozePqg5Hpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.133e-7","","","","","","2026-07-21T23:36:09.395Z",""
"dawd","GGdKMFmBxaizArUxPrZsZnHCuc5m9Mf5rBxREU2ipump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.892e-7","","","","","","2026-07-21T23:36:09.423Z",""
"awd","E9wPxtFvW6sYNVUpPToHrwV9w8PRQnZKFX6LF2vxpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002582","","","","","","2026-07-21T23:36:09.458Z",""
"WCOIN","DnqKDtaats7SDKYgQ32uvyH54mjEScinomqXLTVbpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.552e-8","","","","","","2026-07-21T23:37:09.436Z",""
"Virehn","Jt83JkgHrg8miChE27QfDr9h9G3N67cNcu9so16pump","72","6.872852234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004681","","","","","","","2026-07-21T23:37:09.472Z","","","","","",""
"awd","CcksSFYEenA5yCHrpBSLg63aU8PtNbbVipy1biH3pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.667e-7","","","","","","2026-07-21T23:37:09.504Z",""
"Mystery","JC6Jq9HFN5JWnm4TB3VZFjjN3oyjHxoAhGM3Y2KktUha","75","6.913580245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002286","","","","","","","2026-07-21T23:37:09.541Z","","","","","",""
"awd","6PCmHCnGC5dNtuXLmzrE93aFTgfx9V6w5hfRYQH8pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.672e-7","","","","","","2026-07-21T23:38:09.383Z",""
"1MILLION","BJZmCYzpBgvbgi4wMT3wsJK5g8NLNxMLGtjwF7DSpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.171e-7","","","","","","2026-07-21T23:38:09.426Z",""
"awd","DJraPe8ux9gcpofyWyLrvJWMBPdar9EQam82kySGpump","91","17.777777776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001153","","","","","","","2026-07-21T23:39:09.442Z","","","","","",""
"100x","EpfpGL6uAsnXEAsjpXXwqG2GspisBRyY7p42umb5pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.313e-8","","","","","","2026-07-21T23:39:09.475Z",""
"ROBOUP","HjU4RpZB3vTzCz2zti8DvPswMsNmrSjW1vFP2Ywupump","65","1.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002181","","","","","","","2026-07-21T23:39:09.553Z","","","","","",""
"BULLCAT","DrTebk8wVQ8uErVzzPPvGrU8bwdxFY5zKaYNZH7cpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.219e-7","","","","","","2026-07-21T23:40:09.478Z",""
"PRICELESS ","5UzxFxYbhY8eJCrETET8s1eSnfNiHHejwYG41hupump","57","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002178","","","","","","","2026-07-21T23:40:09.513Z","","","","","",""
"PRICELESS","CCriB5LFg1JjkYqSELUfc63LzfJsqPULeUy2f7YrkctM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002322","","","","","","2026-07-21T23:40:09.544Z",""
"Himothy","AdjXea2424rS4VfnAVs3asA8FHUxXRyJry574NjcFvuK","56","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002322","","","","","","","2026-07-21T23:41:09.376Z","","","","","",""
"USOH","9y2ZSgNGTEoHfxfJ4FybHQn2Zt7kUQn3kKXEerENpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.074e-7","","","","","","2026-07-21T23:41:09.420Z",""
"1MILLION","6PUgckTHdarSbKxSm9vJ2fQBTRfV1ge2KgoanLHYpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.532e-7","","","","","","2026-07-21T23:41:09.455Z",""
"MAIN","6auJzGayJUjRiCs83ivbEZ5p9A6i1EU5kxkzP6Kipump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.533e-9","","","","","","2026-07-21T23:41:09.480Z",""
"Lucky","5DN1d6KYzAAuxh42UXLocL4uj41Bq31uz39ARpgdpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.151e-8","","","","","","2026-07-21T23:42:09.372Z",""
