symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"ANSEM'D","75guEunws8B6i9khxx5ZL3AaW6aiMsfirvQfrEEUpump","79","5","","","","","","","","","","","","","0.000002256","","","","","","","2026-07-06T03:54:28.225Z","","","","","",""
"BUDDY","GRqkQ4CbAgoNysKDLS1XBhHjADGaNyok9DBub87Rpump","","","","","","","","","","","","","","","","","","","","","0.000002317","","","","","","2026-07-06T03:55:22.222Z",""
"BLACKLANA","GfLmxeMjFYWWYps9KmfGy8D2nkSVnkrJX5FBJsDJpump","","","","","","","","","","","","","","","","","","","","","0.000002453","","","","","","2026-07-06T03:56:22.243Z",""
"BUDDY","F7H6umbBVr1M6xPFyAfwMenKX5HvyWpWWpiw9W4Ppump","","","","","","","","","","","","","","","","","","","","","0.000002298","","","","","","2026-07-06T03:57:26.252Z",""
"BB","BUui82YDqvM5bw6F7pXPwrfDKFpDELmHSsUhpRppump","79","4.938271603","","","","","","","","","","","","","0.000004528","","","","","","","2026-07-06T03:57:27.232Z","","","","","",""
"Sheared","KAUBTepaMaipSwuurrPG8E36cwRYhVE2RkLFyaTpump","","","","","","","","","","","","","","","","","","","","","9.507e-7","","","","","","2026-07-06T03:57:28.225Z",""
"BUDDY","4v116v5wZduypVAXAJFuYCjs45Zq51ew44LFAf9bpump","","","","","","","","","","","","","","","","","","","","","0.000002308","","","","","","2026-07-06T03:57:29.233Z",""
"BUDDY","8Uj4r7wA5rehXskX7D5MzaszheYHJUutmULb1GNUpump","","","","","","","","","","","","","","","","","","","","","0.000002315","","","","","","2026-07-06T03:58:22.325Z",""
"BUDDY","DdA49cVTAYbLxEDcu1PvanD6RX8a8ir9LqG3zbuZpump","","","","","","","","","","","","","","","","","","","","","0.000002381","","","","","","2026-07-06T03:59:22.304Z",""
"BUDDY","ASAPBzrXqtPm9EJrHa9f2Vyy1sxApusQjnqCWQWpump","","","","","","","","","","","","","","","","","","","","","0.000002302","","","","","","2026-07-06T04:01:22.238Z",""
"BUDDY","FoTrmndz7StuL6mWkvbVMrk2Q1xcem7o5kXrmPS9pump","","","","","","","","","","","","","","","","","","","","","0.000002318","","","","","","2026-07-06T04:03:22.280Z",""
"Enderman","D5LBgpTpiFNKfC6n4itfcdrBWabwLNN3D9ja2YkPpump","70","3.5","","","","","","","","","","","","","0.000002259","","","","","","0.000002259","2026-07-06T04:05:22.244Z","","","","","2026-07-06T04:08:21.310Z",""
"dreamybull","5q27oR1xNG549M1sKaYX987iFNXcVvE9aqpjRsf8pump","90","3","","","","","","","","","","","","","0.000002951","","","","0.00000227","","","2026-07-06T04:09:23.332Z","","","","2026-07-06T04:12:21.337Z","",""
"BUDDY","GFgXNhXTuNihV4MhR6KdtizNfhVkzWq9StBGrLrTpump","91","14.814814813","","","","","","","","","","","","","0.000005146","","","","0.000002275","","0.000002275","2026-07-06T04:09:24.231Z","","","","2026-07-06T04:12:21.280Z","2026-07-06T04:12:21.256Z",""
"ANSEM'D","386WX6S2azf3oJWjAuuKQf3uHVcDR27kwbd4H2iPpump","100","3","","","","","","","","","","","","","0.000002593","","","","0.000002277","","","2026-07-06T04:11:22.239Z","","","","2026-07-06T04:14:21.349Z","",""
"ZION","J2ERkNQJ6CdLAzipHxTY99XWfKdbJSASA8wohVf8pump","72","5","","","","","","","","","","","","","0.000002629","","","","0.000002328","","","2026-07-06T04:12:22.235Z","","","","2026-07-06T04:15:21.315Z","",""
"broo...","iGp5Mar4mZsTSzywmA7bMgrGGbdAhvH5FCVewBnpump","90","3","","","","","","","","","","","","","0.000002374","","","","","","","2026-07-06T04:13:22.336Z","","","","","",""
"BUDDY","2msfVX39npWiPJYRKitsdZtinAw2MHyzJ8YPiL74pump","90","14.814814813","","","","","","","","","","","","","0.000005194","","","","","","","2026-07-06T04:14:22.224Z","","","","","",""
"Solana","BSfX6EienD2yCCyy5b4RhJnuGZKA5CmQKXQR51mYpump","98","0.060000001","","","","","","","","","","","","","0.000001656","0.00000187","","","","","","2026-07-06T04:16:24.272Z","2026-07-06T04:19:21.366Z","","","","",""
"KOTON","Gm9kUjJxpnrX8bCpZBQFhYjyc4o2sNG5tHiwdFqDpump","74","9.76680384","","","","","","","","","","","","","0.000002649","","","","","","0.000002331","2026-07-06T04:16:25.224Z","","","","","2026-07-06T04:17:21.373Z",""
"HARRY","5zdex6JxyGmHjP5dutyouwF5jhUgemj3wwMb2Yyopump","79","4.875406284","","","","","","","","","","","","","0.000003101","","","","","","","2026-07-06T04:16:26.297Z","","","","","",""
"KOTON","8p3BUJN72QvhGBV546CoXQFMLzJLCThqqohYpw41pump","","","","","","","","","","","","","","","","","","","","","0.000002333","","","","","","2026-07-06T04:19:22.217Z",""
"ALUN","Hxf1J2Vri16ogmmGv9QHRxt1o1dPmvHMM5ewjFbyFw76","68","1.48148148","","","","","","","","","","","","","0.000002522","","","","","","","2026-07-06T04:20:23.308Z","","","","","",""
"WhiteWhale","4fEk5LTGFwQD2SQVV6JV1gXJiHMnn7Yq13un7m7ppump","71","2.962962961","","","","","","","","","","","","","0.000002264","","","","","","","2026-07-06T04:20:24.237Z","","","","","",""
"BUDDY","5FtyL2MSR7mqtjQZbNDMFGPwGLFZTcLsXw2Yn6LYpump","","","","","","","","","","","","","","","","","","","","","0.000002313","","","","","","2026-07-06T04:21:23.325Z",""
"0X687556D7011","7ZRfRg2SrQQtXqyTt4AQfipBxGhRuEzKK5xzttveRmy4","69","7","","","","","","","","","","","","","0.000002374","","","","","","","2026-07-06T04:21:24.225Z","","","","","",""
"ZACHXBT","BnF5LgdgnPgdSRMe1824izvtrpkwWyiYpG5MAVpypump","89","3","","","","","","","","","","","","","0.000002263","","","","","","","2026-07-06T04:22:24.297Z","","","","","",""
"BUDDY","HzJtrqaZKTEFYh5Xr6yCR5iA2AvkyvbWnFLWhEUZpump","","","","","","","","","","","","","","","","","","","","","0.000002313","","","","","","2026-07-06T04:22:25.245Z",""
"ZACHXBT","EeNhHFtbMPXsNmd9KGwPgNSBHstMXTnEebfBggppPiUq","","","","","","","","","","","","","","","","","","","","","0.00001669","","","","","","2026-07-06T04:22:26.250Z",""
"BUDDY","3S1nTmyakrogVzkcr1qwnSFsfFETvtVXkPbBEmTRpump","","","","","","","","","","","","","","","","","","","","","0.000002397","","","","","","2026-07-06T04:23:23.400Z",""
"KOTON","61Bgw1FVD5NGkeaSUkkvw6AqNbekD7YuHqX8Zn6pump","71","8.77914864","","","","","","","","","","","","","0.000002334","","","","","","","2026-07-06T04:23:24.230Z","","","","","",""
"WhiteWhale","BLMSSk4WojgUJcqUZFFxN657zHggwFcsvK59t3Xxpump","71","2.962962961","","","","","","","","","","","","","0.000004767","0.000005403","","","","","","2026-07-06T04:24:23.677Z","2026-07-06T04:27:21.436Z","","","","",""
"KOTON","GiUSGW15wMCMCw1JMBUNxqK3GQKLRHh6tf1wymhWpump","71","8.779149431","","","","","","","","","","","","","0.00000323","","","","","","","2026-07-06T04:24:23.931Z","","","","","",""
"BUDDY","4gBsknDpg8Ruw3Jiv43eVteFgxzFW2whukmcsJhupump","88","14.814814813","","","","","","","","","","","","","0.00002471","","","","","","0.000002337","2026-07-06T04:25:23.265Z","","","","","2026-07-06T04:26:21.262Z",""
"banklet","FkDFv8LMLhY59dFA818r6GJXAshwLjcetZti8G3spump","71","3.083247688","","","","","","","","","","","","","0.000002263","","","","","","","2026-07-06T04:25:24.225Z","","","","","",""
"BULL","FMwtkNr136nTAm45zeXjDAnp5SqDhRsma93yse31pump","66","2.962962961","","","","","","","","","","","","","0.000002259","0.000002259","","","","","","2026-07-06T04:27:22.223Z","2026-07-06T04:30:21.404Z","","","","",""
"HODL","3kCoLgwM9jazFbni1SGLdkZ6wHyM4JBjBKS934Ampump","99","4.938271603","","","","","","","","","","","","","0.000002343","","","","","","","2026-07-06T04:28:23.328Z","","","","","",""
"BUDDY","7KLo4zQCdVxypRaADxEsWCMDmXwNeFaTQ7sbsQZVpump","","","","","","","","","","","","","","","","","","","","","0.000002432","","","","","","2026-07-06T04:28:24.272Z",""
"ZACHXBT","72bFhsovJdDaXEuNBa7iP8t1bv4ndf9gwWJ6TwmZpump","80","5","","","","","","","","","","","","","0.000003585","","","","","","","2026-07-06T04:29:24.236Z","","","","","",""
"BUDDY","4n7DL243RgTiTAoUCA478wQE8i3j1Ahc7LDi4mZwpump","","","","","","","","","","","","","","","","","","","","","0.000002315","","","","","","2026-07-06T04:29:25.225Z",""
"ZACHXBT","Cxsr8JvCEnThba5869HU18V2YiA5WwcLWeYjWyw1pump","","","","","","","","","","","","","","","","","","","","","0.000002364","","","","","","2026-07-06T04:29:26.211Z",""
"BUDDY","CfJDYy12fie2i789didvwdPhVvPJj5aCTfb4f98Epump","","","","","","","","","","","","","","","","","","","","","0.000002306","","","","","","2026-07-06T04:30:23.335Z",""
"KOTON","BpYcVL94VRXfFs8L8oe1QTjitmnB58VSkgnNkHYppump","70","8.77914951","","","","","","","","","","","","","0.000003045","","","","0.000002327","","","2026-07-06T04:30:24.228Z","","","","2026-07-06T04:33:21.510Z","",""
"PVE","AuCdUJTGzyfbgvmfXj2CDHEMxQ2ak84E6tLKeYmFpump","75","5","","","","","","","","","","","","","0.000002328","0.000007508","","","","","","2026-07-06T04:31:22.258Z","2026-07-06T04:34:21.391Z","","","","",""
"OFFICIAL PVE","7uiMKfvEvK3qsdASptBnSTMdjAnvMT9aYuyjEk3Wpump","88","3","","","","","","","","","","","","","0.00001151","0.00001442","","","","","","2026-07-06T04:33:23.228Z","2026-07-06T04:36:21.352Z","","","","",""
"BUDDY","5JKtzGY7TLUHBYfQdA58Ag9EAqaF25YgtjDqpueMpump","","","","","","","","","","","","","","","","","","","","","0.000002306","","","","","","2026-07-06T04:33:24.275Z",""
"PVE","agKBkVEbRhhctHf5DDGF5E4X7kYgq3vmLJtJ4mKpump","68","5","","","","","","","","","","","","","0.00000226","","","","","","","2026-07-06T04:34:22.221Z","","","","","",""
"PVE","DX1AZFuTdEBo9ygLwgLM3e3zYjMpL3VZsLi6eRFHpump","66","5","","","","","","","","","","","","","0.000002301","","","","","","","2026-07-06T04:35:24.258Z","","","","","",""
"PVE","Fe5Z9xxLsouxo2kfJCz9YeSx1djcvFzjK3DxL5A3pump","67","5","","","","","","","","","","","","","0.000002302","","","","","","","2026-07-06T04:35:25.226Z","","","","","",""
"BUDDY","AeQSFL5xD1SbKNSoxGJLaGoiXy24GjPVzi8vPaFUpump","","","","","","","","","","","","","","","","","","","","","0.000002309","","","","","","2026-07-06T04:35:26.221Z",""
"BUDDY","8vVCeKgvi8GGQMeEatH4vwJSkdJCM5rQohWUgaPgpump","","","","","","","","","","","","","","","","","","","","","0.000002298","","","","","","2026-07-06T04:36:23.256Z",""
"PVE","E3QuSJYpEsacBqE2n23dQrmCHeUggZzyr7xLxhAYpump","65","5","","","","","","","","","","","","","0.000002258","","","","","","","2026-07-06T04:36:24.219Z","","","","","",""
"BUDDY","e6KQ9m9o3pcMfJeiLFV1t2WvhJhBRKWa1mpsLetpump","","","","","","","","","","","","","","","","","","","","","0.000002299","","","","","","2026-07-06T04:37:22.258Z",""
"BUDDY","3V1U44jf2CL7iuuCaBg8D9K1iWMabMwk1aS3P5iGpump","","","","","","","","","","","","","","","","","","","","","0.000002316","","","","","","2026-07-06T04:38:23.256Z",""
"bamboza","DEu8jx98Dsu4xvZBfc8UqU9CDtjKBCUU1JeyGwGdpump","","","","","","","","","","","","","","","","","","","","","3.914e-7","","","","","","2026-07-06T04:38:24.232Z",""
"BUDDY","8g2HBoVgG3NqaYr5n4xY13XbBnELWcANmqY45jSZpump","","","","","","","","","","","","","","","","","","","","","0.00000232","","","","","","2026-07-06T04:39:23.220Z",""
"PVE","9Lvm5pJkicLq8k8ZQbngw9W5xe1SU5e5zUodsqbpump","66","2.962962961","","","","","","","","","","","","","0.000002262","","","","","","","2026-07-06T04:39:24.263Z","","","","","",""
"Manlet","87TKCUrzyGsreqga4MombZjBFbGuUqE4qwKSbW9Apump","70","2.864197529","","","","","","","","","","","","","0.000002261","","","","","","","2026-07-06T04:40:25.222Z","","","","","",""
"CRYPTOK","iJPUFLvLLoUKqBYX7ZmL8mEv7Lxsm43XBGMArmhpump","99","16.790123455","","","","","","","","","","","","","0.000005455","","","","","","","2026-07-06T04:40:26.297Z","","","","","",""
"KOTON","4xXaMBrvsR2iiPzUH5mcsgU16JwN3sAMikv32PYSpump","","","","","","","","","","","","","","","","","","","","","0.000002339","","","","","","2026-07-06T04:40:27.262Z",""
"RT","C1Jc6Z4ypnCzG8AWNU8idCoGGFjiHYcFz3Sbbyd3pump","","","","","","","","","","","","","","","","","","","","","0.000002262","","","","","","2026-07-06T04:40:28.230Z",""
"LEVI","A2Z7Zoc6Bmg72Uaivmcr4hFVtiba74Kv6xpsTs3pump","79","4.888888884","","","","","","","","","","","","","0.000003728","","","","","","","2026-07-06T04:41:22.225Z","","","","","",""
"BattleBus","BrK8YKHkjJBLbUaKaM8N19PWnyPLsoabvNheupDypump","69","2.65","","","","","","","","","","","","","0.000002462","","","","","","","2026-07-06T04:42:24.223Z","","","","","",""
"BUDDY","C5TXpcg2uaM2y6fiAXkcvdgBQgxq4bW2B7dmaivGpump","","","","","","","","","","","","","","","","","","","","","0.000002308","","","","","","2026-07-06T04:42:25.253Z",""
"Dreamcore","QazHBukmMkf5fi8XMfqvaANWsGTw8LWZzhLbYVwpump","79","4.938271603","","","","","","","","","","","","","0.00000515","","","","","","","2026-07-06T04:42:26.252Z","","","","","",""
"Marie","6xphnAbnicMHwAWiPRXsF1k88LSQfFxQrsVcaNHgpump","99","9.876543208","","","","","","","","","","","","","0.00001804","","","","","","","2026-07-06T04:43:22.200Z","","","","","",""
"MIIB","4u2qyZuPeHDmTwkkqfwHErrRqQP5k1tSUhWQXrvapump","66","2.962962961","","","","","","","","","","","","","0.000004155","","","","","","","2026-07-06T04:44:25.212Z","","","","","",""
"MAB","B7xEXN89NtReVYkJefSm1JbLVp7o6rj8yW7bKCscpump","72","5","","","","","","","","","","","","","0.000002263","","","","","","","2026-07-06T04:44:26.207Z","","","","","",""
"MIB","2Ltt6168XCm67ZyMYHXcmr1TofXo2tdZeX6y8UJKNfRM","71","2.97","","","","","","","","","","","","","0.000002263","","","","","","","2026-07-06T04:44:27.205Z","","","","","",""
"MIB","2mz9CTbteRwujbQxr9wwR3Mji3rmXE6V6ymFEGPzpump","92","5","","","","","","","","","","","","","0.000002818","","","","","","","2026-07-06T04:44:28.219Z","","","","","",""
"MIB","8JVynzN7bX73arNZrT6iWs3HqFSD5v8hyMPynFPDGcnK","69","7","","","","","","","","","","","","","0.000002596","","","","","","","2026-07-06T04:45:25.213Z","","","","","",""
"MIB","Ctn3LqSkRE7uzkxrhThnNbgRWR9GMEEqv61mtZUEpump","71","2.962962961","","","","","","","","","","","","","0.000002261","","","","","","","2026-07-06T04:45:26.214Z","","","","","",""
"Fuckcoin","Hw429vJq1nid6LPVpJm89aHJPopkygx4yvxyhRz3pump","69","2.65","","","","","","","","","","","","","0.000002263","","","","","","","2026-07-06T04:45:27.233Z","","","","","",""
"wbwh","7uhYgqV1vW9FNbAULZof89iKLZszUmrcQdVgwbMXpump","","","","","","","","","","","","","","","","","","","","","3.916e-7","","","","","","2026-07-06T04:45:28.368Z",""
"memecoins","7SRTPZFV9ZmhHUwhncLMoY9DK7qBcdQkSwYS23AYpump","70","5","","","","","","","","","","","","","0.000002263","","","","","","","2026-07-06T04:47:23.371Z","","","","","",""
"BS","F1dsMtv726irajWmc82JcbUna7vQYLqkGy8dKqSppump","71","3.000000001","","","","","","","","","","","","","0.000002739","","","","","","","2026-07-06T04:47:24.224Z","","","","","",""
"WIF","D8VidDjD5Dg9NgRo7twrbtf5BMcKL5wYRwwY8P4UJRGq","","","","","","","","","","","","","","","","","","","","","0.000002261","","","","","","2026-07-06T04:48:23.187Z",""
"HOBBES","B3QmK5oLLYxN63MNUvwf9BTan2g5yZAgXTiSiSs2pump","66","2.962962961","","","","","","","","","","","","","0.000002267","","","","","","","2026-07-06T04:48:24.205Z","","","","","",""
"TikTok","9H3XTvFe1RY2dc8ZUsi3r1c2rH2HfxRX1e1oT9Sypump","69","2.65","","","","","","","","","","","","","0.000002261","","","","","","","2026-07-06T04:49:23.193Z","","","","","",""
"WIF","HZii9B36E1duef3PcLFVYM2EHUN3KbMY4Qrk18HLjosV","","","","","","","","","","","","","","","","","","","","","0.000002261","","","","","","2026-07-06T04:49:24.222Z",""
"HOBBES","FkC4dvtPBvypGx2poUKSNrAMfNLZkxHT2suNDxirpump","87","3","","","","","","","","","","","","","0.000002641","","","","","","","2026-07-06T04:50:22.229Z","","","","","",""
"AnsemX","2C1BmTu2VXGFrZiRJ7jjPYepwL5qAH3QNjyLc9BZpump","68","2.469135801","","","","","","","","","","","","","0.000002262","","","","","","","2026-07-06T04:51:22.259Z","","","","","",""
"bamboza","FNdViuNLVQCM5oJiEwzVa6sH4RWXC5ev7ebj77Fbpump","","","","","","","","","","","","","","","","","","","","","4.784e-8","","","","","","2026-07-06T04:52:23.232Z",""
"MMB","46a4VtuftWy44hss9RWE1NFh4QzXQQZt7jCZmkNRhgi8","","","","","","","","","","","","","","","","","","","","","0.000002262","","","","","","2026-07-06T04:52:24.248Z",""
"Testiclesguy","7vGiPATKuQox2Ddkays1xq8SGXqNkiAkDKFy6QFJpump","69","2.65","","","","","","","","","","","","","0.000002354","","","","","","","2026-07-06T04:53:23.192Z","","","","","",""
"M.I.B","GnT3xZjsNDrmvKGRY1qrrDuhZHgHZ6wz4k4peZvopump","68","2.469135801","","","","","","","","","","","","","0.000007857","","","","","","","2026-07-06T04:53:24.197Z","","","","","",""
"KOTON","DMeZvaXrBJDmuk9Q4Q4EXNULwvmeBfgN1W4xwwjBpump","","","","","","","","","","","","","","","","","","","","","0.000002328","","","","","","2026-07-06T04:54:22.198Z",""
"Kurumi","GhirLTtELMRBtKdMpTQTbrmpFNbCYoTmf6V9KnMopump","69","2.65","","","","","","","","","","","","","0.000003051","","","","","","","2026-07-06T04:55:23.276Z","","","","","",""
"KOTON","FiRSsdwJ9uhae2sEuXihoBh8ifkAyMNPrHRxvLQ5pump","","","","","","","","","","","","","","","","","","","","","0.000002324","","","","","","2026-07-06T04:55:24.192Z",""
"CLAWDCOIN","EoUsuWRdVhcHSUUtUGRULt6bvwbMNTp7XTNoKEAqpump","69","2.65","","","","","","","","","","","","","0.000002262","","","","0.000002262","","","2026-07-06T04:57:24.192Z","","","","2026-07-06T05:00:21.301Z","",""
"Mayhem R","85RkVqn22N2A1H7cufwYnFsxysT217Z6h37KcznLpump","","","","","","","","","","","","","","","","","","","","","0.00000129","","","","","","2026-07-06T04:57:25.198Z",""
"KOTON","L6TDBAYCbsBqVWNVNFc4JH1KveebFKRKBCfkCoypump","","","","","","","","","","","","","","","","","","","","","0.000002307","","","","","","2026-07-06T04:57:26.209Z",""
"TRUMP","C3p3x9qBR73Gguza6kRKR8FKmKAqVcac78bVXK81RgfW","","","","","","","","","","","","","","","","","","","","","0.000002262","","","","","","2026-07-06T04:58:23.260Z",""
"KOTON","EHxDVxind6KrwHwoSbCuapzQEEaE5VyawU3BogSDpump","","","","","","","","","","","","","","","","","","","","","0.000002318","","","","","","2026-07-06T04:58:24.191Z",""
"KOTON","D9roLw6RdJ4fisQBfqo639H6nGCcWTcgP1CcE6EWpump","","","","","","","","","","","","","","","","","","","","","0.000003022","","","","","","2026-07-06T05:00:22.039Z",""
"sneko","DDzgcgHnutjJsWWjzA7reVbwco3UtUiPmyawoYdnpump","85","10","","","","","","","","","","","","","0.00001265","","","","0.00001166","","","2026-07-06T05:01:24.212Z","","","","2026-07-06T05:04:21.428Z","",""
"BUDDY","9Ho7t9e6VRy2BMuFeq1KHKCE4zMH6V93437dmh4Ppump","87","14.814814813","","","","","","","","","","","","","0.000008967","","","","","","0.000002436","2026-07-06T05:01:25.238Z","","","","","2026-07-06T05:03:21.275Z",""
"ZHAO","3RUEGisyzJPKqx2qcdae32pneDLyWu94V932MiQApump","69","2.65","","","","","","","","","","","","","0.000002259","","","","","","","2026-07-06T05:01:26.197Z","","","","","",""
"Mayhem R","6VAggJVDxrg7XNCxwvkJckukGhKsRF1gR2UrRHdbpump","","","","","","","","","","","","","","","","","","","","","6.41e-7","","","","","","2026-07-06T05:02:23.684Z",""
"sneakuo","BQyHSt9rRdy5tBxaC7NwvLYypzbGyG9UsWeTCzGbpump","86","3","","","","","","","","","","","","","0.000002425","","","","","","","2026-07-06T05:02:24.174Z","","","","","",""
"UB","GNuHtWs3v1eEqp9qBoNTufa5APipNDv9HPYZZLaMpump","","","","","","","","","","","","","","","","","","","","","4.996e-7","","","","","","2026-07-06T05:02:25.311Z",""
"SNEAKO","9QTGHCKv7b5RCtHuUUWHJVgrLCCNAby6Jwy1SoPfpump","85","0.493827159","","","","","","","","","","","","","0.00000238","","","","","","","2026-07-06T05:03:22.300Z","","","","","",""
"BUDDY","BMa7rPo6REQkhFSLrp1mLusfLY3vkt8PvHNeN2mQpump","","","","","","","","","","","","","","","","","","","","","0.00000231","","","","","","2026-07-06T05:04:22.183Z",""
"BELLY","DBsDs7X5iQxVhWZWmQxXKXdkaapxfKJasNtXcTMupump","71","3","","","","","","","","","","","","","0.000002266","","","","","","","2026-07-06T05:05:25.314Z","","","","","",""
"biscuit","DFtBQzkxSioKXc8fu8yvQ2dQkHD8ZchomtymSWsjpump","69","2.65","","","","","","","","","","","","","0.000002258","","","","","","","2026-07-06T05:05:26.204Z","","","","","",""
"SNEAKO","H7e66jumwTveiYk81wdNEejHxErzX7GLKhtEa21Gpump","79","0.740740739","","","","","","","","","","","","","0.000002336","","","","","","","2026-07-06T05:05:27.225Z","","","","","",""
"BUDDY","3GgfePAfLm4kFrZqP9cNFx3WwSQ8zXXZ9KcP8ADspump","","","","","","","","","","","","","","","","","","","","","0.000002299","","","","","","2026-07-06T05:05:28.219Z",""
"NOLA","BjTCTjrzkaHmDnPanDKhL4VzR6CrDC8m2XfBwyJapump","90","2.999999999","","","","","","","","","","","","","0.000009837","","","","","","","2026-07-06T05:07:23.191Z","","","","","",""
"菲比啾比","77dyZqSARLNw74WhBSju9m2mfr2EYhHues6bStswpump","69","2.65","","","","","","","","","","","","","0.000002256","","","","","","","2026-07-06T05:07:24.189Z","","","","","",""
"龙图","A7knMW6iX2vg7KusMAiEcQk5rLGaSAqS1peg9cMRpump","69","2.65","","","","","","","","","","","","","0.000002252","","","","","","","2026-07-06T05:09:22.217Z","","","","","",""
